dataset_label,frag_id,frag_size_char,frag_size_num,sample_design,N,N_std,S_obs,n_base,coverage,cov_base,S_std_mean,S_n_mean,S_PIE_mean,S_cov_mean,S_chao_mean,S_std_sd,S_n_sd,S_PIE_sd,S_cov_sd,S_chao_sd,exp_S_std_mean,exp_S_n_mean,exp_S_PIE_mean,exp_S_cov_mean,exp_S_chao_mean,exp_S_std_sd,exp_S_n_sd,exp_S_PIE_sd,exp_S_cov_sd,exp_S_chao_sd,z_S_std,z_S_n,z_S_PIE,z_S_cov,z_S_chao
Aizen_1994,small.fragment3,0.6,0.6,standardized_fragment,48,48,15,18,0.9208754208754208,0.8973512841141872,12.84,8.755319062123252,7.561271770354909,12.176235,15.671916108630953,1.196477241298272,0.6769892440099843,1.7900323353267262,1.6520923081803705,3.463507268869932,11.005,6.968762252628532,6.384181067222916,8.457496666666668,13.838473225453408,1.133956623409618,0.5793454855912477,0.9428756339825138,1.1911765500631202,3.7283325259655715,1.6182276835973328,3.0837502905049137,1.2484050501551334,3.1219035777158957,0.49175948508045597
Aizen_1994,small.fragment2,0.7,0.7,standardized_fragment,17,17,8,18,0.83710407239819,0.8973512841141872,6.555,6.658164132766471,6.858948963368122,7.03725,8.281196078431373,0.9226218920982173,0.9662143113595838,1.7076194267601643,1.8963066105739688,2.615537934701874,11.005,6.968762252628532,6.384181067222916,8.457496666666668,13.838473225453408,1.133956623409618,0.5793454855912477,0.9428756339825138,1.1911765500631202,3.7283325259655715,-3.9243123662169683,-0.536118995637089,0.5035318328673777,-1.1923057640711687,-1.490552977321356
Aizen_1994,large.fragment3,2.2,2.2,standardized_fragment,71,71,16,18,0.9307643614495964,0.8973512841141872,13.76,8.726002120245953,8.865659257307183,11.54797,17.031965962441316,1.2610914950129393,0.5411452066444776,1.29043411202053,1.3468000560793263,4.343469128041675,11.005,6.968762252628532,6.384181067222916,8.457496666666668,13.838473225453408,1.133956623409618,0.5793454855912477,0.9428756339825138,1.1911765500631202,3.7283325259655715,2.4295461952646606,3.0331467342393803,2.631819192954441,2.5944712672269854,0.8565471869118891
Aizen_1994,large.fragment2,3.2,3.2,standardized_fragment,23,23,11,18,0.7902364607170099,0.8973512841141872,8.825,8.126116972272577,8.89731079310062,9.745725,11.765108695652174,1.0146539375892287,0.8447791080789409,1.9643279583181879,2.6480050629563023,4.021618035976577,11.005,6.968762252628532,6.384181067222916,8.457496666666668,13.838473225453408,1.133956623409618,0.5793454855912477,0.9428756339825138,1.1911765500631202,3.7283325259655715,-1.922472125472583,1.997693515231094,2.665388345292962,1.0814755657044035,-0.5561104100456462
Aizen_1994,large.fragment1,3.8,3.8,standardized_fragment,14,14,3,18,1,0.8973512841141872,2.875,2.9063643456790125,2.1856507346403373,2.5062,2.946964285714286,0.3315488246330816,0.3550711769693105,0.5075535111912034,0.34583885346041454,0.4141813849251324,11.005,6.968762252628532,6.384181067222916,8.457496666666668,13.838473225453408,1.133956623409618,0.5793454855912477,0.9428756339825138,1.1911765500631202,3.7283325259655715,-7.1695864128862805,-7.012047229130755,-4.452899387004885,-4.996149954724436,-2.921281528373979
Aizen_1994,continuous.forest1,continuous,38,standardized_fragment,13,13,5,18,0.9423076923076923,0.8973512841141872,4.5,4.768899336054416,4.472024646962873,4.515985,5.168461538461538,0.6340426249482414,0.8027717615407078,1.0638231439544026,0.9455423876321173,1.2739662862183991,11.005,6.968762252628532,6.384181067222916,8.457496666666668,13.838473225453408,1.133956623409618,0.5793454855912477,0.9428756339825138,1.1911765500631202,3.7283325259655715,-5.736550998256488,-3.7971520815926603,-2.0280049153285313,-3.308923153715382,-2.3254394898015414
Aizen_1994,continuous.forest2,continuous,38,standardized_fragment,82,82,15,18,0.9399145451308528,0.8973512841141872,12.73,7.6894508875076255,5.9742353517361915,9.950475,16.32997256097561,1.2982787213040792,0.530372223084253,1.0469841874869108,1.2867317796412325,4.820605465496749,11.005,6.968762252628532,6.384181067222916,8.457496666666668,13.838473225453408,1.133956623409618,0.5793454855912477,0.9428756339825138,1.1911765500631202,3.7283325259655715,1.5212222093762398,1.2439703990160529,-0.43478238349971743,1.253364443124926,0.6682610304125025
Aizen_1994,continuous.forest3,continuous,38,standardized_fragment,130,130,19,18,0.9466266993160517,0.8973512841141872,15.785,8.447936534323556,8.706283202969685,10.90603,20.016985576923076,1.4695485239765333,0.40489247214878205,0.7178195705062282,1.3412554829160106,5.0904258261815665,11.005,6.968762252628532,6.384181067222916,8.457496666666668,13.838473225453408,1.133956623409618,0.5793454855912477,0.9428756339825138,1.1911765500631202,3.7283325259655715,4.215328788880248,2.553181682576609,2.4627872988282498,2.055558710590453,1.6571784593890386
Almeida-Gomes_2014,F9,4.1,4.1,standardized_fragment,1,1,1,2,1,0.962962962962963,1,NA,NA,1,1,0,NA,NA,0,0,1.7916666666666665,NA,2.1227777777777774,1.7183666666666666,1.8616666666666666,0.2901347702736162,NA,0.6223109239802805,0.39833441267701236,0.36458810109545225,-2.7286170007134016,NA,NA,-1.803426075690706,-2.36339766459102
Almeida-Gomes_2014,F5,4.3,4.3,standardized_fragment,2,2,1,2,1,0.962962962962963,1,NA,1,1,1,0,NA,0,0,0,1.7916666666666665,NA,2.1227777777777774,1.7183666666666666,1.8616666666666666,0.2901347702736162,NA,0.6223109239802805,0.39833441267701236,0.36458810109545225,-2.7286170007134016,NA,-1.804207084453101,-1.803426075690706,-2.36339766459102
Almeida-Gomes_2014,F8,6,6,standardized_fragment,3,3,2,2,0.8333333333333334,0.962962962962963,1.645,NA,2.2899999999999996,1.80625,1.86,0.47971411084176324,NA,0.9594282216835263,0.5996426385522041,0.6396188144556844,1.7916666666666665,NA,2.1227777777777774,1.7183666666666666,1.8616666666666666,0.2901347702736162,NA,0.6223109239802805,0.39833441267701236,0.36458810109545225,-0.5055122022374298,NA,0.26871169342918527,0.2206270172408958,-0.004571368790310948
Almeida-Gomes_2014,F11,7,7,standardized_fragment,2,2,2,2,0.6666666666666667,0.962962962962963,1.55,NA,NA,1.7942,1.825,0.49874213637205833,NA,NA,0.7201836449212522,0.7481132045580875,1.7916666666666665,NA,2.1227777777777774,1.7183666666666666,1.8616666666666666,0.2901347702736162,NA,0.6223109239802805,0.39833441267701236,0.36458810109545225,-0.8329462423230379,NA,NA,0.19037605318529818,-0.10057011338685182
Almeida-Gomes_2014,F10,8,8,standardized_fragment,5,5,3,2,0.7333333333333334,0.962962962962963,2.265,NA,2.792499999999999,2.1877999999999997,2.423,0.6378158395854799,NA,1.37705711303997,0.9280685406156175,0.8452474289108497,1.7916666666666665,NA,2.1227777777777774,1.7183666666666666,1.8616666666666666,0.2901347702736162,NA,0.6223109239802805,0.39833441267701236,0.36458810109545225,1.631425743584435,NA,1.076185868534494,1.178490530553209,1.5396370085768971
Almeida-Gomes_2014,F6,56,56,standardized_fragment,1,1,1,2,1,0.962962962962963,1,NA,NA,1,1,0,NA,NA,0,0,1.7916666666666665,NA,2.1227777777777774,1.7183666666666666,1.8616666666666666,0.2901347702736162,NA,0.6223109239802805,0.39833441267701236,0.36458810109545225,-2.7286170007134016,NA,NA,-1.803426075690706,-2.36339766459102
Almeida-Gomes_2014,F12,150,150,standardized_fragment,5,5,2,2,1,0.962962962962963,1.665,NA,1.6516666666666664,1.391,1.665,0.47317488559919263,NA,0.5691172746998715,0.3414703648199229,0.47317488559919263,1.7916666666666665,NA,2.1227777777777774,1.7183666666666666,1.8616666666666666,0.2901347702736162,NA,0.6223109239802805,0.39833441267701236,0.36458810109545225,-0.4365787201141437,NA,-0.7570349369699307,-0.8218387772891477,-0.5394215172567509
Almeida-Gomes_2014,F3,200,200,standardized_fragment,3,3,2,2,0.8333333333333334,0.962962962962963,1.615,NA,2.2299999999999995,1.76875,1.82,0.4878163836123209,NA,0.9756327672246415,0.6097704795154011,0.650421844816428,1.7916666666666665,NA,2.1227777777777774,1.7183666666666666,1.8616666666666666,0.2901347702736162,NA,0.6223109239802805,0.39833441267701236,0.36458810109545225,-0.6089124254223588,NA,0.17229686655093926,0.12648501291849606,-0.11428421975778587
